year,start_date,original_date,event_name,status_event,event_location,country,confirmed,canceled,link,continent,Latitude,Longitude
2024,2024-05-10,"May 10 - 12, 2024",Swingsation 2024,Registry Event,"Surfers Paradise, Australia",Australia,True,False,https://rawconnection.com.au/swingsation/,OC,-27.9989899,153.42398
2024,2024-05-10,"May 10 - 12, 2024",TLV SwingFest,Registry Event,"Tel Aviv, Israel",Israel,False,False,http://www.tlvswingfest.com,AS,32.0852997,34.7818064
2024,2024-05-16,"May 16 - 19, 2024",SOswing,Registry Event,"Ashland, OR",United States,True,False,http://soswingdance.com,NA,42.1972487,-122.7153995
2024,2024-05-16,"May 16 - 19, 2024",Spring Fever,Trial Event,"Moscow, Russia",Russian Federation,False,False,https://springfever.ru,EU,55.625578,37.6063916
2024,2024-05-17,"May 17 - 20, 2024",Canadian Swing Championships,Registry Event,"Trois-Rivieres, Quebec, Canada",Canada,True,False,http://www.canadianswingchampionships.com,NA,46.3432325,-72.5428485
2024,2024-05-23,"May 23 - 27, 2024",USA Grand Nationals Dance Championship,Registry Event,"Atlanta, GA",United States,True,False,http://www.usagrandnationals.com,NA,33.7489924,-84.3902644
2024,2024-05-30,"May 30 - Jun 2, 2024",Michigan Dance Classic,Registry Event,"Detroit, MI",United States,True,False,http://www.michiganclassicswing.com/,NA,42.3315509,-83.0466403
2024,2024-05-31,"May 31 - Jun 2, 2024",Hungarian Open,Registry Event,"Budapest, Hungary",Hungary,False,False,http://wcs-ho.com,EU,47.617891799999995,19.1601609
2024,2024-06-06,"Jun 6 - 9, 2024",Orange Blossom Dance Festival,Registry Event,"Orlando, FL",United States,True,False,http://www.orangeblossomdance.net,NA,28.662110900000002,-81.2590304
2024,2024-06-06,"Jun 6 - 10, 2024",Jack & Jill O'Rama,Registry Event,"Garden Grove, CA",United States,True,False,https://jackandjillorama.com/,NA,33.7746292,-117.9463717
2024,2024-06-06,"Jun 6 - 10, 2024",Baltic Swing,Registry Event,"Gdanski, Poland",Poland,True,False,http://www.balticswing.com,EU,54.396404950000004,18.57400997579134
2024,2024-06-13,"Jun 13 - 16, 2024",Dance N Play,Registry Event,"Redmond, Oregon",United States,True,False,https://dancenplay.com/,NA,44.2726203,-121.173921
2024,2024-06-14,"Jun 14 - 16, 2024",D-TOWNSWING,Registry Event,"Duesseldorf, Germany",Germany,True,False,http://www.d-townswing.com,EU,51.2254018,6.7763137
2024,2024-06-21,"Jun 21 - 23, 2024",SWINGAPALOOZA,Registry Event,"Baton Rouge, LA",United States,True,False,http://www.swingapaloozaevent.com,NA,30.4494155,-91.1869659
2024,2024-06-27,"Jun 27 - 30, 2024",Liberty Swing Dance Championships,Registry Event,"New Brunswick, NJ",United States,True,False,http://www.libertyswing.com,NA,40.4862174,-74.4518173
2024,2024-06-27,"Jun 27 - Jul 1, 2024",Neverland Swing,Registry Event,"Amsterdam, The Netherlands",Netherlands,False,False,http://www.neverlandswing.com,EU,52.3730796,4.8924534
2024,2024-06-27,"Jun 27 - 30, 2024",Indy Dance Explosion,Registry Event,"Indianapolis, IN",United States,False,False,http://www.indydancex.com,NA,39.7683331,-86.1583502
2024,2024-06-28,"Jun 28 - 30, 2024",Swing Fiction 2024,Registry Event,"Brno, Czech Republic",Czechia,True,False,https://swingfiction.cz/,EU,49.1922443,16.6113382
2024,2024-07-04,"Jul 4 - 7, 2024",Wild Wild Westie,Registry Event,"Dallas, TX",United States,False,False,http://www.WildWildWestie.com,NA,32.7762719,-96.7968559
2024,2024-07-04,"Jul 4 - 7, 2024",Phoenix 4th of July,Registry Event,"Scottsdale, AZ",United States,True,False,http://phoenix4thofjuly.com,NA,33.4942189,-111.926018
2024,2024-07-05,"Jul 5 - 7, 2024",Americano Dance Camp,Registry Event,"Samara State, Russia",Russian Federation,False,False,https://vk.com/americano2023,EU,53.1915774,50.09490681179329
2024,2024-07-11,"Jul 11 - 14, 2024",Big Apple Dance Festival,Registry Event,"Morristown, NJ",United States,True,False,http://bigapplecountrydance.com,NA,40.7992398,-74.4774358537687
2024,2024-07-11,"Jul 11 - 15, 2024",Florida Dance Magic,Registry Event,"West Palm Beach, FL",United States,False,False,http://floridadancemagic.com,NA,26.715364,-80.0532942
2024,2024-07-11,"Jul 11 - 14, 2024",Toronto Open Swing and Hustle Championships,Registry Event,"Toronto, Ontario, Canada",Canada,False,False,http://www.TOSHC.com,NA,43.6534817,-79.3839347
2024,2024-07-18,"Jul 18 - 21, 2024",Rock The Barn,Registry Event,"Grasmyr, Sweden",Sweden,True,False,https://rockthebarn.se/,EU,63.7674774,19.6180725
2024,2024-07-18,"Jul 18 - 21, 2024",Midwest Westie Fest,Registry Event,"Overland Park, KS",United States,True,False,http://midwestwestiefest.com,NA,38.9742502,-94.6851702
2024,2024-07-18,"Jul 18 - 21, 2024",St.Petersburg WCS Nights,Registry Event,"St. Petersburg, Russia",Russian Federation,False,False,http://wcsnights.ru,EU,59.998732000000004,30.376229
2024,2024-07-18,"Jul 18 - 21, 2024",Dance Mardi Gras,Registry Event,"New Orleans, LA",United States,False,False,https://dancemardigras.com/,NA,29.9759983,-90.0782127
